t,ax,ay,az,scr
24,4.6328706,-0.0428697,0.5497524,0
24.02,4.645035,-0.0442431,0.578397599999998,0
24.03,4.6423863,-0.0375723,0.5937993,0
24.04,4.637187,-0.0309996,0.593505,0
24.07,4.6330668,-0.0320787,0.5590719,0
24.08,4.6409148,-0.0347274,0.537489899999998,0
24.09,4.6588671,-0.0394362,0.565644599999999,0
24.12,4.6691676,-0.0443412,0.596546099999999,0
24.13,4.6804491,-0.0256041,0.5816349,0
24.14,4.6672056,-0.0174618,0.557502299999999,0
24.15,4.6414053,-0.0315882,0.561328199999999,0
24.16,4.6232568,-0.0587619,0.5773185,0
24.18,4.6230606,-0.0740655,0.607140899999999,0
24.19,4.6459179,-0.0819135,0.625289399999999,0
24.2,4.6529811,-0.0698472,0.595368899999999,0
24.23,4.6504305,-0.0585657,0.547005599999999,0
24.24,4.6304181,-0.0795591,0.534644999999999,0
24.25,4.6207062,-0.0981981,0.5914449,0
24.27,4.6323801,-0.1016316,0.636472799999999,0
24.29,4.6290447,-0.1063404,0.641083499999999,0
24.3,4.6203138,-0.1163466,0.603315,0
24.32,4.6025577,-0.1300806,0.586736099999999,0
24.34,4.598928,-0.1468557,0.616166099999999,0
24.35,4.6266903,-0.1394001,0.645596099999999,0
24.36,4.6250226,-0.1203687,0.6453018,0
24.39,4.6110924,-0.120663,0.6077295,0
24.4,4.6003014,-0.1394001,0.586638,0
24.42,4.5992223,-0.1662795,0.631077299999999,0
24.43,4.6312029,-0.175599,0.6809121,0
24.45,4.6533735,-0.1637289,0.688465799999999,0
24.47,4.6500381,-0.138321,0.654523199999999,0
24.48,4.6385604,-0.140283,0.621757799999999,0
24.49,4.6387566,-0.1290996,0.623131199999999,0
24.52,4.6425825,-0.1243908,0.6534441,0
24.53,4.6334592,-0.1158561,0.689250599999999,0
24.54,4.6475856,-0.0964323,0.677184299999999,0
24.57,4.6520001,-0.0864261,0.6428493,0
24.58,4.646997,-0.0835812,0.6280362,0
24.59,4.643073,-0.0730845,0.657073799999999,0
24.62,4.6377756,-0.0581733,0.694940399999998,0
24.63,4.6504305,-0.0361008,0.691114499999998,0
24.64,4.6884933,-0.0184428,0.636472799999999,0
24.66,4.6759365,-0.0209934,0.602235899999999,0
24.67,4.6353231,-0.0311958,0.633235499999999,0
24.69,4.6500381,-0.047088,0.683462699999998,0
24.71,4.6879047,-0.0311958,0.707104799999999,0
24.72,4.6947717,-0.00793670202,0.685032299999999,0
24.74,4.6928097,0.0163827,0.6440265,0
24.75,4.6845693,0.0265851,0.645596099999999,0
24.78,4.6761327,0.0338445,0.6807159,0
24.79,4.6984014,0.0607239,0.691506899999999,0
24.8,4.6969299,0.0713187,0.6658047,0
24.82,4.6619082,0.0818154,0.654327,0
24.84,4.6585728,0.0705339,0.6725736,0
24.85,4.6958508,0.0827964,0.694449899999999,0
24.86,4.7108601,0.0974133,0.71613,0
24.89,4.7174328,0.1084986,0.705339,0
24.9,4.7282238,0.1199763,0.6873867,0
24.91,4.7226321,0.1110492,0.688269599999999,0
24.94,4.7160594,0.1127169,0.709262999999999,0
24.95,4.7179233,0.1132074,0.726234299999999,0
24.96,4.7175309,0.1231155,0.723585599999999,0
24.99,4.7239074,0.1456785,0.7036713,0
25,4.7275371,0.1538208,0.67689,0
25.01,4.7096829,0.1707921,0.686013299999999,0
25.02,4.7010501,0.1747161,0.709753499999999,0
25.05,4.709781,0.1702035,0.726921,0
25.06,4.734306,0.1808964,0.737711999999999,0
25.08,4.7433312,0.1836432,0.708968699999999,0
25.1,4.7443122,0.1877634,0.6943518,0
25.11,4.7427426,0.1898235,0.715247099999999,0
25.12,4.7432331,0.1892349,0.743990399999999,0
25.14,4.76766,0.2033613,0.747620099999999,0
25.17,4.7729574,0.2117979,0.728882999999999,0
25.18,4.7644227,0.2182725,0.698962499999999,0
25.19,4.7623626,0.2276901,0.707889599999999,0
25.21,4.7682486,0.2229813,0.7387911,0
25.23,4.7873781,0.2322027,0.760176899999999,0
25.24,4.7997387,0.2476044,0.732218399999999,0
25.26,4.7799225,0.2531961,0.706712399999999,0
25.28,4.7570652,0.2528037,0.714560399999999,0
25.29,4.7685429,0.2420127,0.7457562,0
25.3,4.7847294,0.253098,0.782543699999998,0
25.33,4.7867895,0.2631042,0.7668477,0
25.34,4.7800206,0.2608479,0.7302564,0
25.35,4.7865933,0.2537847,0.720740699999999,0
25.36,4.7898306,0.2471139,0.764591399999998,0
25.39,4.7982672,0.2441709,0.794511899999998,0
25.4,4.8208302,0.2460348,0.779208299999999,0
25.41,4.8168081,0.2375001,0.756645299999999,0
25.44,4.8087639,0.2292597,0.7379082,0
25.45,4.8148461,0.224649,0.7512498,0
25.46,4.8123936,0.2388735,0.787841099999999,0
25.49,4.8173967,0.2556486,0.7721451,0
25.5,4.8375072,0.2738952,0.7289811,0
25.51,4.8306402,0.2752686,0.7199559,0
25.53,4.8240675,0.258984,0.739968299999999,0
25.55,4.8397635,0.2470158,0.772733699999998,0
25.56,4.8453552,0.2477025,0.7859772,0
25.57,4.8260295,0.2505474,0.767436299999999,0
25.6,4.8068019,0.2556486,0.734867099999999,0
25.61,4.8008178,0.2532942,0.7331013,0
25.62,4.8035646,0.2572182,0.7297659,0
25.63,4.8124917,0.2426994,0.746540999999999,0
25.65,4.811805,0.2451519,0.754290899999998,0
25.66,4.7971881,0.2433861,0.7221141,0
25.67,4.8038589,0.2367153,0.7125003,0
25.69,4.7919888,0.2517246,0.709949699999999,0
25.7,4.7681505,0.2626137,0.691997399999999,0
25.73,4.7570652,0.2774268,0.6785577,0
25.74,4.7350908,0.2575125,0.678655799999999,0
25.76,4.7220435,0.2294559,0.689937299999999,0
25.77,4.7271447,0.2024784,0.7046523,0
25.79,4.7182176,0.1819755,0.719072999999999,0
25.81,4.7286162,0.193257,0.7024941,0
25.82,4.737249,0.1845261,0.667472399999999,0
25.84,4.746078,0.1793268,0.650402999999999,0
25.85,4.7354832,0.168732,0.654425099999999,0
25.87,4.7041893,0.1433241,0.6692382,0
25.89,4.6893762,0.122625,0.6988644,0
25.9,4.6711296,0.0904482,0.700728299999999,0
25.92,4.6773099,0.0703377,0.6880734,0
25.93,4.6747593,0.0623916,0.683462699999998,0
25.95,4.6609272,0.0571923,0.664725599999999,0
25.97,4.658769,0.0524835,0.656190899999998,0
25.98,4.6530792,0.0317844,0.664235099999999,0
26.01,4.6466046,0.005116896,0.6697287,0
26.03,4.6399338,-0.0321768,0.7021998,0
26.04,4.6315953,-0.0530721,0.7115193,0
26.07,4.6344402,-0.0753408,0.708380099999999,0
26.08,4.6348326,-0.083385,0.7168167,0
26.09,4.6474875,-0.0802458,0.7065162,0
26.12,4.65975,-0.0641574,0.671690699999999,0
26.13,4.6527849,-0.0602334,0.647558099999998,0
26.14,4.6500381,-0.0708282,0.654915599999999,0
26.16,4.6470951,-0.0808344,0.6998454,0
26.17,4.6478799,-0.1006506,0.7387911,0
26.19,4.6710315,-0.1122264,0.728196299999999,0
26.21,4.6915344,-0.1008468,0.699943499999999,0
26.22,4.6926135,-0.0935874,0.6802254,0
26.24,4.691142,-0.0737712,0.676203299999999,0
26.26,4.7053665,-0.0626859,0.681108299999999,0
26.27,4.7085057,-0.0508158,0.685032299999999,0
26.28,4.7138031,-0.0494424,0.675516599999999,0
26.3,4.7273409,-0.0569961,0.700924499999998,0
26.31,4.7169423,-0.0736731,0.739968299999999,0
26.34,4.7417616,-0.059841,0.7316298,0
26.35,4.7464704,-0.0414963,0.722997,0
26.37,4.7380338,-0.0154017,0.6967062,0
26.38,4.7452932,0.0181485,0.652070699999999,0
26.4,4.7446065,0.0354141,0.633235499999999,0
26.41,4.73823,0.0410058,0.653345999999999,0
26.43,4.7356794,0.0427716,0.670219199999999,0
26.44,4.7518659,0.0384552,0.7070067,0
26.47,4.7630493,0.0639612,0.699452999999999,0
26.48,4.7636379,0.0860337,0.661193999999999,0
26.5,4.7659923,0.0890748,0.6536403,0
26.51,4.7535336,0.085347,0.664038899999999,0
26.53,4.7596158,0.0832869,0.6773805,0
26.55,4.7720745,0.083385,0.6794406,0
26.56,4.7679543,0.0721035,0.676007099999999,0
26.57,4.7709954,0.0734769,0.672867899999999,0
26.59,4.7799225,0.0778914,0.671690699999999,0
26.61,4.7903211,0.0935874,0.6727698,0
26.63,4.7985615,0.1104606,0.650599199999999,0
26.64,4.7805111,0.1093815,0.634118399999999,0
26.65,4.7639322,0.0982962,0.630292499999999,0
26.68,4.746078,0.0842679,0.6654123,0
26.69,4.747059,0.0685719,0.692291699999999,0
26.71,4.7653056,0.0623916,0.692782199999999,0
26.72,4.7684448,0.0689643,0.676203299999999,0
26.73,4.761774,0.0688662,0.6610959,0
26.76,4.7552013,0.0639612,0.663155999999999,0
26.77,4.7736441,0.0591543,0.6584472,0
26.78,4.7857104,0.0532683,0.662861699999999,0
26.8,4.7772738,0.0499329,0.6734565,0
26.82,4.7570652,0.0527778,0.690918299999999,0
26.84,4.7492172,0.0466956,0.708772499999999,0
26.85,4.7628531,0.0584676,0.6926841,0
26.87,4.7798244,0.0714168,0.6794406,0
26.89,4.7771757,0.0944703,0.673848899999999,0
26.9,4.7722707,0.1008468,0.6610959,0
26.92,4.7675619,0.103986,0.673848899999999,0
26.93,4.7608911,0.0917235,0.705240899999998,0
26.95,4.7739384,0.0890748,0.7218198,0
26.96,4.7781567,0.0996696,0.7412436,0
26.98,4.7868876,0.1055556,0.723193199999998,0
27,4.8064095,0.1289034,0.686798099999999,0
27.01,4.8077829,0.1323369,0.691506899999999,0
27.03,4.799052,0.1326312,0.710440199999999,0
27.05,4.8045456,0.1404792,0.728686799999998,0
27.06,4.8043494,0.136359,0.734474699999999,0
27.08,4.7949318,0.1425393,0.730158299999999,0
27.09,4.8018969,0.1376343,0.7271172,0
27.1,4.8131784,0.148131,0.747325799999999,0
27.13,4.8126879,0.1691244,0.743598,0
27.14,4.8253428,0.193257,0.7136775,0
27.15,4.8116088,0.2010069,0.707889599999999,0
27.18,4.8060171,0.2041461,0.699256799999998,0
27.19,4.813767,0.2044404,0.717110999999999,0
27.2,4.8054285,0.1966905,0.7550757,0
27.23,4.8056247,0.2055195,0.7694964,0
27.24,4.8170043,0.2106207,0.758607299999998,0
27.25,4.8302478,0.2152314,0.761256,0
27.27,4.8354471,0.2274939,0.761746499999999,0
27.29,4.83633,0.2425032,0.753800399999999,0
27.3,4.8321117,0.2493702,0.748993499999999,0
27.31,4.8227922,0.2468196,0.748306799999998,0
27.34,4.835349,0.2554524,0.733003199999998,0
27.35,4.8414312,0.2590821,0.725253299999999,0
27.37,4.8327984,0.2614365,0.739183499999999,0
27.39,4.8342699,0.2818413,0.751446,0
27.4,4.841235,0.2930247,0.743499899999999,0
27.42,4.8493773,0.3006765,0.7324146,0
27.43,4.8474153,0.2987145,0.723585599999999,0
27.45,4.8440799,0.2902779,0.733493699999999,0
27.46,4.8494754,0.2860596,0.7605693,0
27.48,4.858893,0.2852748,0.772733699999998,0
27.5,4.8615417,0.2780154,0.737025299999999,0
27.51,4.8640923,0.2793888,0.7168167,0
27.53,4.8591873,0.280566,0.727215299999999,0
27.54,4.8570291,0.2808603,0.7447752,0
27.56,4.8682125,0.2849805,0.739477799999999,0
27.58,4.8584025,0.2762496,0.718582499999999,0
27.59,4.8385863,0.2637909,0.705339,0
27.61,4.8243618,0.243288,0.7271172,0
27.63,4.812786,0.2336742,0.760176899999999,0
27.64,4.8117069,0.2331837,0.757920599999999,0
27.65,4.8068019,0.2182725,0.732218399999999,0
27.68,4.8052323,0.209934,0.721231199999999,0
27.69,4.7911059,0.1958076,0.7364367,0
27.7,4.7858085,0.1828584,0.756645299999999,0
27.73,4.790223,0.174618,0.7627275,0
27.74,4.7816883,0.1523493,0.752525099999999,0
27.75,4.7913021,0.1453842,0.720740699999999,0
27.78,4.780413,0.1247832,0.7211331,0
27.79,4.7658942,0.1143846,0.739477799999999,0
27.8,4.7766852,0.1165428,0.738300599999999,0
27.81,4.7731536,0.1091853,0.7335918,0
27.84,4.7698182,0.1194858,0.712892699999998,0
27.85,4.7678562,0.1024164,0.726332399999999,0
27.86,4.7609892,0.0903501,0.750661199999999,0
27.89,4.7679543,0.0831888,0.756154799999999,0
27.9,4.7667771,0.0776952,0.752623199999998,0
27.91,4.7576538,0.0834831,0.724762799999999,0
27.93,4.7339136,0.0801477,0.6907221,0
27.95,4.7234169,0.083385,0.697294799999999,0
27.96,4.7243979,0.0827964,0.7068105,0
27.99,4.723515,0.0877995,0.713579399999999,0
28,4.7148822,0.0744579,0.721917899999999,0
28.01,4.716648,0.0536607,0.7271172,0
28.02,4.7278314,0.0457146,0.717601499999999,0
28.05,4.7342079,0.0340407,0.7206426,0
28.06,4.7299896,0.0504234,0.735357599999999,0
28.07,4.7152746,0.0616068,0.695529,0
28.1,4.6933983,0.0664137,0.659722499999999,0
28.11,4.67937,0.0604296,0.673652699999998,0
28.12,4.6848636,0.0513063,0.699747299999999,0
28.14,4.6933002,0.0522873,0.7139718,0
28.15,4.6937907,0.0479709,0.704259899999999,0
28.18,4.7050722,0.0454203,0.673848899999999,0
28.19,4.7178252,0.0540531,0.6627636,0
28.21,4.7128221,0.0514044,0.685620899999998,0
28.22,4.7145879,0.0534645,0.6998454,0
28.24,4.7083095,0.0566037,0.687779099999998,0
28.25,4.6905534,0.0437526,0.681010199999999,0
28.26,4.6938888,0.0465975,0.666883799999999,0
28.29,4.6923192,0.0474804,0.670905899999999,0
28.3,4.675446,0.0467937,0.688760099999999,0
28.31,4.6760346,0.0532683,0.6804216,0
28.34,4.6700505,0.0541512,0.6557985,0
28.35,4.6549431,0.0435564,0.651089699999999,0
28.37,4.6487628,0.0356103,0.6556023,0
28.38,4.6468989,0.0171675,0.6787539,0
28.4,4.6550412,0.0209934,0.688760099999999,0
28.42,4.6507248,0.0120663,0.676988099999999,0
28.43,4.6623006,0.015696,0.663057899999999,0
28.44,4.6684809,0.00771537861,0.665216099999999,0
28.47,4.6763289,-0.00136326627,0.682285499999999,0
28.48,4.6943793,0.0135378,0.689152499999999,0
28.49,4.6975185,0.0165789,0.6773805,0
28.51,4.700952,0.026487,0.6500106,0
28.53,4.6814301,0.0142245,0.6689439,0
28.55,4.6948698,0.0109872,0.691114499999998,0
28.56,4.7318535,0.0273699,0.6820893,0
28.58,4.7219454,0.0438507,0.679146299999998,0
28.59,4.7417616,0.0585657,0.649225799999999,0
28.61,4.7701125,0.0590562,0.629998199999999,0
28.62,4.7820807,0.0683757,0.645105599999999,0
28.65,4.7991501,0.0722997,0.6754185,0
28.66,4.7913021,0.0666099,0.6983739,0
28.67,4.7824731,0.066708,0.685326599999999,0
28.69,4.7828655,0.0666099,0.6820893,0
28.71,4.7984634,0.0639612,0.6720831,0
28.72,4.8106278,0.070632,0.670022999999999,0
28.74,4.8097449,0.0889767,0.6807159,0
28.75,4.8339756,0.0854451,0.6715926,0
28.77,4.8439818,0.0733788,0.665902799999999,0
28.79,4.8330927,0.0620973,0.675909,0
28.8,4.8376053,0.0422811,0.708281999999999,0
28.81,4.85595,0.0491481,0.7302564,0
28.84,4.8689973,0.0650403,0.694548,0
28.85,4.8609531,0.0718092,0.67689,0
28.87,4.8478077,0.0776952,0.6842475,0
28.88,4.8505545,0.0632745,0.709262999999999,0
28.9,4.8701745,0.0680814,0.7450695,0
28.92,4.8940128,0.052974,0.741832199999999,0
28.93,4.9038228,0.043164,0.718190099999999,0
28.95,4.8966615,0.0340407,0.705437099999999,0
28.96,4.8917565,0.0309015,0.724860899999998,0
28.98,4.8987216,0.0483633,0.737515799999999,0
29,4.8905793,0.065727,0.723389399999999,0
29.01,4.8688011,0.0634707,0.712598399999999,0
29.03,4.8604626,0.054936,0.700630199999999,0
29.04,4.8634056,0.0364932,0.7294716,0
29.06,4.8725289,0.0332559,0.769398299999999,0
29.08,4.8914622,0.0503253,0.754977599999999,0
29.09,4.8955824,0.0464994,0.7374177,0
29.1,4.8851838,0.0303129,0.7237818,0
29.13,4.8979368,0.0202086,0.721427399999999,0
29.14,4.9094145,0.0231516,0.747129599999998,0
29.15,4.8943071,0.020601,0.7589016,0
29.18,4.9016646,0.0303129,0.7319241,0
29.19,4.9152024,0.0251136,0.700139699999999,0
29.2,4.9094145,0.033354,0.709949699999999,0
29.23,4.9064715,0.0254079,0.727411499999999,0
29.24,4.919715,0.0283509,0.739379699999999,0
29.25,4.8986235,0.0210915,0.746344799999999,0
29.27,4.894209,0.01962,0.7268229,0
29.29,4.9014684,0.016677,0.734180399999999,0
29.3,4.909905,0.00617485545,0.748993499999999,0
29.32,4.9235409,0.0140283,0.745854299999999,0
29.34,4.9320756,0.0188352,0.7312374,0
29.35,4.9463982,0.0278604,0.696117599999999,0
29.37,4.9424742,0.0268794,0.697490999999999,0
29.38,4.9413951,0.031392,0.710047799999999,0
29.4,4.9466925,0.0266832,0.717110999999999,0
29.42,4.9340376,0.0277623,0.742028399999999,0
29.43,4.9320756,0.0308034,0.7427151,0
29.44,4.939335,0.0276642,0.748306799999998,0
29.47,4.9404141,0.0375723,0.750268799999999,0
29.48,4.9417875,0.046107,0.7409493,0
29.5,4.9544424,0.0535626,0.710047799999999,0
29.51,4.9564044,0.0525816,0.697785299999999,0
29.53,4.9402179,0.0602334,0.717405299999999,0
29.54,4.9445343,0.0718092,0.719072999999999,0
29.56,4.9490469,0.0719073,0.7204464,0
29.58,4.941297,0.0911349,0.7182882,0
29.59,4.9376673,0.1008468,0.7153452,0
29.6,4.9582683,0.1042803,0.746148599999999,0
29.63,4.9605246,0.109872,0.753604199999999,0
29.64,4.9534614,0.1158561,0.730844999999998,0
29.65,4.9470849,0.1096758,0.736142399999999,0
29.67,4.9389426,0.1102644,0.749189699999999,0
29.69,4.9562082,0.1188972,0.743205599999999,0
29.7,4.9584645,0.1356723,0.722997,0
29.73,4.9349205,0.1515645,0.704750399999998,0
29.74,4.9115727,0.1637289,0.7086744,0
29.75,4.9123575,0.1568619,0.7369272,0
29.76,4.9333509,0.163827,0.7567434,0
29.79,4.9411008,0.1694187,0.746344799999999,0
29.8,4.9330566,0.1767762,0.727705799999999,0
29.81,4.9269744,0.1756971,0.7251552,0
29.84,4.9308984,0.1690263,0.734474699999999,0
29.85,4.9419837,0.1659852,0.749778299999999,0
29.87,4.9339395,0.1792287,0.7500726,0
29.89,4.9243257,0.1856052,0.718386299999999,0
29.9,4.922658,0.1833489,0.7021998,0
29.91,4.9171644,0.1861938,0.7118136,0
29.94,4.9257972,0.2004183,0.720053999999999,0
29.95,4.9143195,0.2087568,0.724664699999999,0
29.96,4.8986235,0.2202345,0.7058295,0
29.99,4.9015665,0.2108169,0.7060257,0
30,4.9029399,0.2029689,0.7349652,0
30.01,4.9009779,0.189333,0.7613541,0
30.02,4.9037247,0.1800135,0.755958599999999,0
30.05,4.9143195,0.1881558,0.729863999999999,0
30.06,4.9054905,0.1923741,0.7201521,0
30.07,4.913829,0.189333,0.7196616,0
30.09,4.9240314,0.1879596,0.736730999999999,0
30.11,4.9153005,0.182466,0.740360699999999,0
30.12,4.9106898,0.187371,0.720740699999999,0
30.14,4.9159872,0.1924722,0.726921,0
30.16,4.9232466,0.1730484,0.760471199999999,0
30.17,4.9391388,0.165789,0.7713603,0
30.19,4.9411989,0.1768743,0.746344799999999,0
30.21,4.907943,0.1705959,0.7256457,0
30.22,4.904019,0.1642194,0.711224999999998,0
30.24,4.9168701,0.1703997,0.690133499999999,0
30.26,4.8949938,0.1754028,0.705044699999999,0
30.27,4.8708612,0.1777572,0.6873867,0
30.28,4.8719403,0.179523,0.6818931,0
30.31,4.8889116,0.1503873,0.7091649,0
30.32,4.9094145,0.1497006,0.7264305,0
30.33,4.9205979,0.1532322,0.719072999999999,0
30.36,4.907943,0.1573524,0.695823299999999,0
30.37,4.8744909,0.1538208,0.672181199999999,0
30.38,4.8732156,0.1529379,0.6548175,0
30.4,4.8563424,0.1561752,0.672965999999999,0
30.42,4.8514374,0.1679472,0.6840513,0
30.43,4.843197,0.17658,0.6684534,0
30.44,4.8479058,0.173637,0.6629598,0
30.47,4.8837123,0.1591182,0.6612921,0
30.48,4.897152,0.1606878,0.6967062,0
30.5,4.9141233,0.1505835,0.728000099999999,0
30.51,4.9178511,0.1389096,0.746835299999999,0
30.53,4.9307022,0.1313559,0.7596864,0
30.54,4.9591512,0.1113435,0.763904699999999,0
30.55,4.9800465,0.1182105,0.7845057,0
30.58,4.9909356,0.1396944,0.789508799999999,0
30.59,4.9762206,0.1405773,0.793629,0
30.6,4.9898565,0.1514664,0.783720899999999,0
30.63,4.9934862,0.1411659,0.7989264,0
30.64,5.0102613,0.1306692,0.857393999999999,0
30.65,5.0470488,0.1316502,0.901440899999999,0
30.67,5.0549949,0.1482291,0.932832899999998,0
30.69,5.0793237,0.1514664,0.917529299999999,0
30.7,5.1109119,0.1445013,0.9266526,0
30.72,5.1270003,0.1489158,0.9733482,0
30.74,5.1342597,0.1513683,0.999835199999999,0
30.76,5.127687,0.1560771,1.0295595,0
30.77,5.1353388,0.1641213,1.0203381,0
30.78,5.1337692,0.1603935,1.0552617,0
30.8,5.1430887,0.1745199,1.0953846,0
30.82,5.1556455,0.1815831,1.0842012,0
30.83,5.156136,0.1904121,1.0865556,0
30.85,5.1722244,0.1995354,1.0764513,0
30.87,5.1717339,0.1910988,1.0919511,0
30.88,5.1951798,0.1798173,1.1194191,0
30.9,5.2095024,0.1701054,1.1450232,0
30.92,5.2134264,0.1570581,1.1599344,0
30.93,5.2147998,0.1661814,1.1682729,0
30.95,5.2008696,0.1611783,1.1853423,0
30.97,5.1906672,0.1545075,1.1570895,0
30.98,5.1651612,0.1727541,1.1109825,0
30.99,5.1454431,0.1874691,1.0768437,0
31.02,5.1311205,0.1964943,1.0660527,0
31.03,5.1253326,0.2010069,1.0665432,0
31.04,5.1165036,0.2025765,1.0645812,0
31.06,5.0899185,0.1855071,1.0911663,0
31.07,5.0956083,0.1787382,1.0980333,0
31.09,5.0903109,0.1808964,1.1286405,0
31.11,5.0596056,0.1720674,1.1239317,0
31.12,5.0202675,0.1988487,1.0835145,0
31.14,4.9740624,0.2080701,1.0742931,0
31.15,4.9262877,0.2164086,1.0550655,0
31.18,4.8805731,0.2260224,1.0357398,0
31.19,4.8603645,0.2398545,1.0324044,0
31.2,4.8170043,0.246231,1.0444707,0
31.23,4.7987577,0.2373039,1.0607553,0
31.24,4.7935584,0.2319084,1.0706634,0
31.25,4.7742327,0.2195478,1.0833183,0
31.27,4.7489229,0.2222946,1.0754703,0
31.29,4.6933002,0.2320065,1.0891062,0
31.3,4.6487628,0.2375982,1.0809639,0
31.32,4.6121715,0.2571201,1.0716444,0
31.33,4.5784251,0.2813508,1.0686033,0
31.36,4.5268245,0.297243,1.0543788,0
31.37,4.4775783,0.3123504,1.0620306,0
31.38,4.4415756,0.3194136,1.0648755,0
31.4,4.4004717,0.3260844,1.068309,0
31.41,4.3626051,0.3356982,1.0707615,0
31.43,4.3045299,0.3426633,1.0801791,0
31.45,4.2757866,0.3490398,1.0917549,0
31.46,4.2464547,0.3575745,1.0737045,0
31.48,4.1876928,0.3706218,1.0661508,0
31.49,4.1411934,0.3538467,1.0632078,0
31.5,4.0908681,0.3628719,1.084005,0
31.53,4.0282803,0.3711123,1.0902834,0
31.54,3.971088,0.3709161,1.0727235,0
31.56,3.9180159,0.3710142,1.0677204,0
31.57,3.8617065,0.3545334,1.0533978,0
31.59,3.8246247,0.3523752,1.0585971,0
31.61,3.7992168,0.3399165,1.0156293,0
31.63,3.7615464,0.3265749,0.9714843,0
31.64,3.720933,0.314901,0.9771741,0
31.65,3.6785538,0.3086226,0.975408299999999,0
31.68,3.6372537,0.2853729,0.9769779,0
31.69,3.6078237,0.2623194,0.9642249,0
31.7,3.5623053,0.2387754,0.950589,0
31.73,3.512961,0.2340666,0.933323399999999,0
31.74,3.4634205,0.2428956,0.910269899999999,0
31.75,3.4300665,0.2351457,0.8479764,0
31.77,3.4010289,0.2323008,0.793530899999999,0
31.79,3.3531561,0.2218041,0.7952967,0
31.8,3.3224508,0.1920798,0.8135433,0
31.81,3.2896854,0.1674567,0.832574699999999,0
31.84,3.250053,0.1218402,0.837381599999999,0
31.85,3.2185629,0.0887805,0.821783699999998,0
31.86,3.1776552,0.0591543,0.827179199999999,0
31.88,3.1436145,0.0482652,0.8288469,0
31.9,3.1015296,0.0411039,0.816682499999999,0
31.91,3.0619953,0.0218763,0.7754805,0
31.93,3.0186351,-0.00404641899,0.753408,0
31.95,2.9875374,-0.0305091,0.749483999999999,0
31.96,2.9427057,-0.054936,0.743794199999999,0
31.98,2.8912032,-0.0757332,0.753408,0
31.99,2.8649124,-0.0895653,0.749483999999999,0
32.02,2.8302831,-0.1113435,0.745167599999999,0
32.03,2.8087011,-0.1340046,0.7374177,0
32.04,2.7875115,-0.1424412,0.7184844,0
32.06,2.7376767,-0.168732,0.6957252,0
32.08,2.6901963,-0.1915893,0.674339399999999,0
32.09,2.6500734,-0.2126808,0.67689,0
32.12,2.6162289,-0.2300445,0.677478599999998,0
32.13,2.5883685,-0.240345,0.6711021,0
32.14,2.5454988,-0.2682054,0.6577605,0
32.15,2.4972336,-0.2876292,0.645792299999999,0
32.16,2.4635853,-0.3170592,0.639415799999999,0
32.18,2.4314085,-0.330597,0.627938099999998,0
32.19,2.3768649,-0.3430557,0.616166099999999,0
32.2,2.3159448,-0.36297,0.605178899999999,0
32.23,2.2723884,-0.3805299,0.6031188,0
32.24,2.2459014,-0.410058,0.598213799999999,0
32.25,2.2186296,-0.4401747,0.590169599999999,0
32.28,2.1847851,-0.4608738,0.5926221,0
32.29,2.1453489,-0.4850064,0.5837931,0
32.3,2.113074,-0.4955031,0.559268099999998,0
32.32,2.0725587,-0.5133573,0.5316039,0
32.34,2.0368503,-0.5255217,0.513062999999998,0
32.35,1.9960407,-0.5360184,0.5016834,0
32.36,1.9516995,-0.5402367,0.491775299999998,0
32.39,1.918836,-0.5404329,0.483829199999999,0
32.4,1.8821466,-0.5494581,0.4827501,0
32.41,1.8427104,-0.5586795,0.4978575,0
32.43,1.8083754,-0.5598567,0.4902057,0
32.45,1.7672715,-0.5705496,0.4641111,0
32.46,1.7330346,-0.592524,0.4526334,0
32.48,1.7062533,-0.5890905,0.448611299999999,0
32.5,1.6708392,-0.595467,0.441940499999999,0
32.51,1.6249284,-0.5913468,0.431247599999999,0
32.52,1.5893181,-0.5920335,0.4305609,0
32.55,1.5439959,-0.6107706,0.437133599999999,0
32.56,1.5110343,-0.6161661,0.458028899999998,0
32.58,1.488177,-0.6261723,0.464994,0
32.59,1.4553135,-0.6355899,0.447924599999999,0
32.61,1.4010642,-0.6318621,0.433896299999999,0
32.62,1.3406346,-0.6442227,0.439586099999999,0
32.65,1.3116951,-0.6266628,0.448120799999999,0
32.66,1.298844,-0.6192072,0.4511619,0
32.67,1.2797145,-0.6197958,0.444098699999999,0
32.68,1.2415536,-0.6165585,0.430266599999998,0
32.71,1.2099654,-0.6287229,0.430953299999999,0
32.72,1.1875986,-0.6313716,0.448218899999998,0
32.74,1.1678805,-0.6194034,0.452927699999999,0
32.75,1.1259918,-0.6208749,0.442627199999999,0
32.77,1.078119,-0.6167547,0.431149499999999,0
32.79,1.0636002,-0.6047865,0.412019999999999,0
32.8,1.0440783,-0.6076314,0.409371299999999,0
32.81,1.0247526,-0.6095934,0.4087827,0
32.83,0.9978732,-0.6081219,0.392498099999999,0
32.85,0.9540225,-0.6299982,0.3916152,0
32.86,0.9367569,-0.6285267,0.419475599999999,0
32.88,0.9284184,-0.6213654,0.435956399999999,0
32.9,0.9151749,-0.6145965,0.425165399999999,0
32.91,0.8847639,-0.6197958,0.397991699999999,0
32.93,0.8506251,-0.6293115,0.377390699999999,0
